True\Pred	Amur_Falcon	Asian_Brown_Flycatcher	Asian_House_Martin	Asian_Koel	Azure-winged_Magpie	Bar-tailed_Godwit	Barn_Swallow	Besra	Black-browed_Reed_Warbler	Black-capped_Kingfisher	Black-collared_Starling	Black-crowned_Night_Heron	Black-headed_Bunting	Black-naped_Tern	Black-tailed_Gull	Black-winged_Cuckooshrike	Black-winged_Kite	Black-winged_Stilt	Black_Kite	Blue-tailed_Bee-eater	Blue_Rock_Thrush	Broad-billed_Sandpiper	Brown-cheeked_Rail	Brown-flanked_Bush_Warbler	Brown_Shrike	Buff-bellied_Pipit	Caspian_Tern	Chestnut-eared_Bunting	Chestnut_Bulbul	Chinese_Barbet	Chinese_Francolin	Chinese_Grey_Shrike	Chinese_Penduline_Tit	Chinese_Pond_Heron	Collared_Owlet	Common_Cuckoo	Common_Greenshank	Common_Kestrel	Common_Kingfisher	Common_Redshank	Common_Sandpiper	Common_Snipe	Common_Tailorbird	Crested_Honey_Buzzard	Crested_Myna	Curlew_Sandpiper	Dusky_Warbler	Eastern_Imperial_Eagle	Eastern_Spot-billed_Duck	Eastern_Yellow_Wagtail	Eurasian_Bittern	Eurasian_Hobby	Eurasian_Hoopoe	Eurasian_Magpie	Eurasian_Teal	Eurasian_Tree_Sparrow	Eurasian_Wigeon	Eurasian_Wryneck	Falcated_Duck	Far_Eastern_Curlew	Fork-tailed_Drongo-_Cuckoo	Fork-tailed_Sunbird	Gadwall	Garganey	Glossy_Ibis	Golden-headed_Cisticola	Great_Crested_Grebe	Great_Egret	Greater_Coucal	Greater_Crested_Tern	Greater_Necklaced_Laughingthrush	Greater_Painted-snipe	Greater_Sand_Plover	Green-billed_Malkoha	Green_Sandpiper	Grey-backed_Thrush	Grey-capped_Greenfinch	Grey-chinned_Minivet	Grey-headed_Lapwing	Grey-tailed_Tattler	Grey_Heron	Grey_Nightjar	Grey_Plover	Grey_Wagtail	Gull-billed_Tern	Hen_Harrier	Himalayan_Swiftlet	House_Sparrow	House_Swift	Indian_Cuckoo	Japanese_Quail	Japanese_Sparrowhawk	Kentish_Plover	Large-billed_Crow	Large_Hawk-_Cuckoo	Lesser_Coucal	Lesser_Sand_Plover	Lesser_Whistling_Duck	Light-vented_Bulbul	Little_Bunting	Little_Curlew	Little_Egret	Little_Ringed_Plover	Long-billed_Dowitcher	Long-toed_Stint	Mallard	Marsh_Sandpiper	Masked_Laughingthrush	Mountain_Bulbul	Mountain_Scops_Owl	Northern_Pintail	Northern_Shoveler	Oriental_Dollarbird	Oriental_Pratincole	Oriental_Scops_Owl	Oriental_Turtle_Dove	Pacific_Golden_Plover	Pacific_Reef_Heron	Pacific_Swift	Pale_Thrush	Pallas's_Leaf_Warbler	Pheasant-tailed_Jacana	Pied_Avocet	Pied_Kingfisher	Pin-tailed_Snipe	Plain_Prinia	Plaintive_Cuckoo	Plumbeous_Water_Redstart	Purple_Heron	Red-billed_Blue_Magpie	Red-flanked_Bluetail	Red-necked_Phalarope	Red-rumped_Swallow	Red-throated_Pipit	Red-whiskered_Bulbul	Red_Collared_Dove	Red_Knot	Richard's_Pipit	River_Lapwing	Rufous-capped_Babbler	Sand_Martin	Sanderling	Scaly-breasted_Munia	Scarlet-backed_Flowerpecker	Scarlet_Minivet	Sharp-tailed_Sandpiper	Siberian_Rubythroat	Slaty-breasted_Rail	Slaty-legged_Crake	Sooty-headed_Bulbul	Spotted_Dove	Spotted_Redshank	Stejneger's_Stonechat	Streak-breasted_Scimitar_Babbler	Striated_Heron	Swinhoe's_Snipe	Taiwan_Hwamei	Temminck's_Stint	Tristram's_Bunting	Verditer_Flycatcher	Von_Schrenck's_Bittern	Warbling_White-eye	Water_Pipit	Western_Osprey	Whimbrel	Whiskered_Tern	White's_Thrush	White-breasted_Waterhen	White-cheeked_Starling	White-rumped_Munia	White-tailed_Robin	White-throated_Kingfisher	White-winged_Tern	White_Wagtail	Wood_Sandpiper	Yellow-bellied_Prinia	Yellow-browed_Warbler	Yellow_Bittern	Zitting_Cisticola	True_Total	Recall
Black-naped_Tern	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.783088	0.000000	0.000000	0.003676	0.007353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003676	0.066176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003676	0.003676	0.000000	0.003676	0.003676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025735	0.003676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003676	0.000000	0.000000	0.000000	0.000000	0.007353	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	272	0.783088
Black-tailed_Gull	0.000000	0.000000	0.000000	0.000000	0.000000	0.003846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.886538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001923	0.000000	0.000000	0.000000	0.000000	0.001923	0.000000	0.000000	0.000000	0.021154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001923	0.000000	0.015385	0.000000	0.000000	0.001923	0.000000	0.036538	0.000000	0.000000	0.001923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005769	0.000000	0.001923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001923	0.000000	0.000000	0.000000	0.000000	0.000000	0.003846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007692	0.000000	0.000000	0.000000	520	0.886538
Black-winged_Cuckooshrike	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002141	0.000000	0.002141	0.000000	0.002141	0.000000	0.000000	0.813704	0.000000	0.000000	0.000000	0.000000	0.002141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006424	0.000000	0.000000	0.000000	0.000000	0.000000	0.002141	0.000000	0.000000	0.000000	0.006424	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002141	0.000000	0.002141	0.000000	0.002141	0.000000	0.002141	0.002141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.019272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002141	0.000000	0.002141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044968	0.000000	0.000000	0.000000	0.010707	0.000000	0.000000	0.000000	0.025696	0.000000	0.000000	0.000000	0.002141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004283	0.000000	0.000000	0.002141	0.000000	0.000000	0.000000	0.002141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	467	0.813704
Black-winged_Kite	0.000000	0.000000	0.000000	0.000000	0.008114	0.002028	0.000000	0.004057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006085	0.742394	0.000000	0.002028	0.000000	0.000000	0.000000	0.000000	0.002028	0.004057	0.000000	0.008114	0.000000	0.008114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002028	0.000000	0.000000	0.000000	0.000000	0.000000	0.004057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002028	0.002028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002028	0.000000	0.000000	0.000000	0.000000	0.008114	0.000000	0.000000	0.022312	0.000000	0.000000	0.000000	0.000000	0.004057	0.000000	0.000000	0.004057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006085	0.000000	0.000000	0.008114	0.014199	0.000000	0.000000	0.004057	0.002028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002028	0.000000	0.000000	0.000000	0.002028	0.000000	0.000000	0.000000	0.000000	0.000000	0.008114	0.000000	0.002028	0.046653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020284	0.000000	0.000000	0.002028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002028	493	0.742394
Black-winged_Stilt	0.000000	0.000000	0.000000	0.000000	0.000000	0.004739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.876777	0.000000	0.000000	0.000000	0.000000	0.000000	0.004739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002370	0.000000	0.000000	0.000000	0.002370	0.000000	0.000000	0.000000	0.004739	0.002370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002370	0.000000	0.002370	0.002370	0.000000	0.002370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002370	0.000000	0.000000	0.000000	0.000000	0.009479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002370	0.011848	0.002370	0.004739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011848	0.002370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002370	0.000000	0.002370	0.004739	0.000000	0.009479	0.000000	0.000000	0.002370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007109	0.000000	0.000000	0.002370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002370	0.000000	0.004739	0.000000	0.000000	0.000000	0.000000	422	0.876777
Black_Kite	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006818	0.000000	0.000000	0.654545	0.000000	0.000000	0.002273	0.000000	0.002273	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.006818	0.000000	0.009091	0.000000	0.000000	0.002273	0.000000	0.002273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.009091	0.000000	0.000000	0.002273	0.015909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.000000	0.004545	0.000000	0.002273	0.009091	0.004545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011364	0.015909	0.000000	0.000000	0.000000	0.011364	0.004545	0.000000	0.000000	0.000000	0.000000	0.009091	0.000000	0.002273	0.002273	0.000000	0.013636	0.002273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004545	0.000000	0.000000	0.006818	0.000000	0.002273	0.000000	0.002273	0.002273	0.000000	0.002273	0.013636	0.000000	0.000000	0.000000	0.000000	0.004545	0.002273	0.002273	0.000000	0.000000	0.004545	0.009091	0.000000	0.004545	0.000000	0.004545	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.000000	0.009091	0.000000	0.000000	0.000000	0.004545	0.000000	0.000000	0.002273	0.002273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006818	0.022727	0.020455	0.000000	0.009091	0.006818	0.000000	0.000000	0.000000	0.018182	0.000000	0.006818	0.000000	0.002273	0.000000	0.000000	0.000000	440	0.654545
Blue-tailed_Bee-eater	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.856061	0.000000	0.000000	0.020202	0.000000	0.015152	0.000000	0.002525	0.000000	0.000000	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.000000	0.000000	0.005051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002525	0.010101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010101	0.002525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.000000	0.027778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.002525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002525	0.007576	0.000000	396	0.856061
Blue_Rock_Thrush	0.013483	0.000000	0.000000	0.000000	0.000000	0.000000	0.006742	0.000000	0.002247	0.000000	0.000000	0.000000	0.038202	0.000000	0.000000	0.026966	0.000000	0.000000	0.002247	0.000000	0.431461	0.000000	0.000000	0.000000	0.000000	0.000000	0.006742	0.000000	0.006742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006742	0.000000	0.002247	0.000000	0.004494	0.000000	0.000000	0.002247	0.004494	0.000000	0.000000	0.000000	0.002247	0.000000	0.002247	0.000000	0.000000	0.013483	0.000000	0.000000	0.000000	0.000000	0.004494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013483	0.000000	0.000000	0.002247	0.000000	0.000000	0.002247	0.000000	0.000000	0.000000	0.000000	0.002247	0.000000	0.031461	0.000000	0.000000	0.000000	0.011236	0.000000	0.000000	0.000000	0.000000	0.002247	0.000000	0.020225	0.002247	0.000000	0.000000	0.002247	0.000000	0.004494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002247	0.002247	0.000000	0.000000	0.000000	0.000000	0.000000	0.056180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002247	0.000000	0.076404	0.000000	0.000000	0.022472	0.000000	0.002247	0.004494	0.038202	0.006742	0.000000	0.002247	0.000000	0.000000	0.000000	0.000000	0.035955	0.000000	0.004494	0.000000	0.017978	0.002247	0.000000	0.002247	0.000000	0.000000	0.004494	0.002247	0.000000	0.000000	0.002247	0.000000	0.000000	0.011236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002247	0.006742	0.000000	0.000000	0.015730	0.000000	0.002247	0.002247	0.000000	0.000000	445	0.431461
Broad-billed_Sandpiper	0.000000	0.000000	0.000000	0.000000	0.000000	0.017921	0.003584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.745520	0.000000	0.000000	0.001792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010753	0.000000	0.000000	0.000000	0.000000	0.010753	0.001792	0.005376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001792	0.000000	0.001792	0.000000	0.010753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030466	0.000000	0.000000	0.000000	0.000000	0.000000	0.003584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017921	0.000000	0.000000	0.000000	0.000000	0.016129	0.000000	0.000000	0.000000	0.007168	0.001792	0.000000	0.000000	0.000000	0.003584	0.000000	0.000000	0.000000	0.000000	0.003584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030466	0.000000	0.000000	0.000000	0.000000	0.001792	0.000000	0.000000	0.000000	0.000000	558	0.745520
Brown-cheeked_Rail	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006316	0.000000	0.002105	0.002105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002105	0.627368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023158	0.000000	0.000000	0.077895	0.000000	0.000000	0.000000	0.000000	0.006316	0.000000	0.000000	0.000000	0.002105	0.000000	0.000000	0.000000	0.000000	0.000000	0.016842	0.000000	0.000000	0.000000	0.000000	0.002105	0.000000	0.000000	0.000000	0.018947	0.004211	0.000000	0.002105	0.000000	0.000000	0.002105	0.000000	0.000000	0.002105	0.000000	0.004211	0.000000	0.000000	0.000000	0.021053	0.000000	0.000000	0.000000	0.031579	0.004211	0.000000	0.000000	0.000000	0.000000	0.000000	0.002105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002105	0.000000	0.010526	0.000000	0.010526	0.004211	0.000000	0.000000	0.000000	0.002105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002105	0.000000	0.000000	0.002105	0.000000	0.002105	0.000000	0.000000	0.002105	0.000000	0.008421	0.000000	0.000000	0.002105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006316	0.000000	0.000000	0.000000	0.000000	0.000000	0.056842	0.000000	0.014737	0.002105	0.000000	0.000000	0.000000	0.002105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004211	0.004211	0.000000	0.000000	0.000000	475	0.627368
Brown-flanked_Bush_Warbler	0.000000	0.000000	0.000000	0.013857	0.016166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013857	0.000000	0.000000	0.831409	0.000000	0.000000	0.002309	0.000000	0.000000	0.000000	0.006928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011547	0.018476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016166	0.000000	0.000000	0.000000	0.002309	0.000000	0.000000	0.018476	0.000000	0.002309	0.000000	0.002309	0.000000	0.000000	0.013857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	433	0.831409
Brown_Shrike	0.000000	0.000000	0.000000	0.000000	0.002049	0.008197	0.010246	0.000000	0.026639	0.000000	0.002049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002049	0.000000	0.000000	0.002049	0.000000	0.000000	0.008197	0.639344	0.000000	0.004098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008197	0.000000	0.016393	0.002049	0.000000	0.000000	0.002049	0.002049	0.000000	0.000000	0.000000	0.004098	0.000000	0.000000	0.000000	0.002049	0.008197	0.002049	0.002049	0.000000	0.004098	0.000000	0.000000	0.002049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002049	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002049	0.018443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002049	0.000000	0.000000	0.000000	0.000000	0.002049	0.002049	0.000000	0.000000	0.000000	0.000000	0.000000	0.006148	0.002049	0.014344	0.000000	0.000000	0.000000	0.002049	0.016393	0.000000	0.000000	0.000000	0.010246	0.000000	0.000000	0.002049	0.004098	0.026639	0.000000	0.000000	0.000000	0.000000	0.000000	0.004098	0.000000	0.000000	0.004098	0.002049	0.000000	0.002049	0.000000	0.000000	0.000000	0.000000	0.000000	0.012295	0.000000	0.002049	0.002049	0.006148	0.000000	0.000000	0.006148	0.000000	0.000000	0.002049	0.000000	0.000000	0.016393	0.000000	0.000000	0.002049	0.018443	0.000000	0.000000	0.008197	0.032787	0.000000	0.000000	0.000000	0.000000	0.000000	488	0.639344
Buff-bellied_Pipit	0.000000	0.000000	0.006024	0.000000	0.000000	0.000000	0.000000	0.004016	0.002008	0.000000	0.000000	0.000000	0.004016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.825301	0.006024	0.002008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010040	0.000000	0.000000	0.000000	0.010040	0.000000	0.000000	0.000000	0.000000	0.000000	0.004016	0.022088	0.000000	0.002008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018072	0.000000	0.000000	0.000000	0.000000	0.004016	0.002008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004016	0.000000	0.004016	0.004016	0.000000	0.000000	0.000000	0.002008	0.000000	0.000000	0.010040	0.002008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002008	0.002008	0.000000	0.000000	0.004016	0.000000	0.000000	0.000000	0.000000	0.000000	0.006024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002008	0.000000	0.002008	0.008032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008032	0.000000	0.004016	0.000000	0.000000	0.006024	498	0.825301
